EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,State
509218.53125,480690.5625,750000.0625,750000.0625,750000.0625,499641.34375,750000.0625,234087.5,0.0146484375,0.986572265625,-0.05517578125,0.0610351525247097,-0.3967284858226776,-0.1831054538488388,46.66667175292969,22.0,1.0,WarmUp
495694.3125,468325.3125,750000.0625,750000.0625,750000.0625,487449.90625,731299.75,230798.21875,0.01611328125,0.98583984375,-0.053955078125,0.03051757626235485,-0.3051757514476776,-0.4272460639476776,46.66667175292969,23.0,1.0,WarmUp
483023.90625,456322.6875,750000.0625,750000.0625,750000.0625,475834.875,713543.6875,227323.953125,0.01513671875,0.987548828125,-0.052978515625,0.0,-0.2746581733226776,-0.5187987685203552,46.66667175292969,24.0,1.0,WarmUp
471179.34375,444767.09375,750000.0625,750000.0625,750000.0625,464587.03125,696570.125,222910.65625,0.01611328125,0.990966796875,-0.051513671875,-0.0915527269244194,-0.2136230319738388,-0.5798339247703552,46.66667175292969,25.0,1.0,WarmUp
460353.5,434388.125,750000.0625,750000.0625,750000.0625,454211.25,680785.8125,218581.390625,0.01806640625,0.990966796875,-0.0537109375,-0.1831054538488388,-0.3051757514476776,-0.7629393935203552,46.66667175292969,26.0,1.0,WarmUp
450528.21875,425398.5,750000.0625,750000.0625,750000.0625,445025.65625,666633.9375,215512.765625,0.016845703125,0.990478515625,-0.05419921875,-0.2136230319738388,-0.3356933295726776,-0.7629393935203552,46.66667175292969,27.0,1.0,WarmUp
441400.125,417143.28125,750000.0625,750000.0625,750000.0625,436688.375,653901.125,213518.890625,0.01513671875,0.98974609375,-0.055419921875,-0.2746581733226776,-0.4577636420726776,-0.8544921278953552,46.66667175292969,28.0,1.0,WarmUp
432716.28125,408948.0625,750000.0625,750000.0625,750000.0625,428650.59375,641911.625,211409.96875,0.015869140625,0.98828125,-0.05419921875,-0.4272460639476776,-0.2136230319738388,-0.7629393935203552,46.66667175292969,29.0,1.0,WarmUp
424489.40625,400850.46875,750000.0625,750000.0625,750000.0625,420695.4375,630198.875,208365.296875,0.01708984375,0.98779296875,-0.052734375,-0.4882812201976776,-0.3356933295726776,-0.7934569716453552,46.66667175292969,30.0,1.0,WarmUp
416935.96875,393575.875,750000.0625,750000.0625,750000.0625,413298.15625,619173.6875,205285.859375,0.0166015625,0.9873046875,-0.0546875,-0.5187987685203552,-0.2746581733226776,-0.7019042372703552,46.66667175292969,31.0,1.0,WarmUp
410066.375,387351.5625,750000.0625,750000.0625,750000.0625,406795.875,609303.5625,203294.84375,0.018798828125,0.986083984375,-0.054931640625,-0.5493163466453552,-0.2136230319738388,-0.6408690810203552,46.66667175292969,32.0,1.0,WarmUp
403640.0625,381609.65625,750000.0625,750000.0625,750000.0625,400920.9375,600453.375,202253.609375,0.0166015625,0.98583984375,-0.053955078125,-0.5493163466453552,-0.2746581733226776,-0.6103515028953552,46.66667175292969,33.0,1.0,WarmUp
397425.375,375707.625,750000.0625,750000.0625,750000.0625,395113.40625,591966.5625,200942.375,0.0166015625,0.98583984375,-0.05517578125,-0.5798339247703552,-0.3356933295726776,-0.4882812201976776,46.66667175292969,34.0,1.0,WarmUp
391470.09375,369773.34375,750000.0625,750000.0625,750000.0625,389254.40625,583513.3125,198733.75,0.016357421875,0.986083984375,-0.05322265625,-0.6103515028953552,-0.3662109076976776,-0.4577636420726776,46.66667175292969,35.0,1.0,WarmUp
